段落,小句,内容
2.10,6,勸二三君子必先導焉，可以樹
2.10,7,今夫子見我，以晉國之克也，爲己實謀之，曰：微我，晉不戰矣
2.10,8,楚有五敗，晉不知乘，我則強之
2.10,9,背宋之盟，一也
2.10,10,德薄而以地賂諸侯，二也
2.10,11,棄壯之良而用幼弱，三也
2.10,12,建立卿士而不用其言，四也
2.10,13,夷鄭從之，三陳而不整，五也
2.10,14,罪不由晉，晉得其民，四軍之帥，旅力方剛
2.10,15,卒伍治整，諸侯與之
2.10,16,是有五勝也：有辭，一也
2.10,17,得民，二也
2.10,18,軍帥強禦，三也
2.10,19,行列治整，四也
2.10,20,諸侯輯睦，五也
2.10,21,有一勝猶足用也，有五勝以伐五敗，而避之者，非人也
2.10,22,不可以不戰
2.10,23,欒范不欲，我則強之
2.10,24,戰而勝，是吾力也
2.10,25,且夫戰也微謀，吾有三伐
2.10,26,勇而有禮，反之以仁
2.10,27,吾三逐楚君之卒，勇也
2.10,28,見其君必下而趨，禮也
2.10,29,能獲鄭伯而赦之，仁也
2.10,30,若是而知晉國之政，楚越必朝
2.10,31,吾曰：子則賢矣
2.10,32,抑晉國之舉也，不失其次，吾懼政之未及子也
2.10,33,謂我曰：夫何次之有
2.10,34,昔先大夫荀伯自下軍之佐以政，趙宣子未有軍行而以政，今欒伯自下軍往
2.10,35,是三子也，吾又過於四之無不及
2.10,36,若佐新軍而升爲政，不亦可乎
2.10,37,將必求之
2.10,38,是其言也，君以爲奚若
2.10,39,襄公曰：人有言曰：兵在其頸
2.10,40,其郤至之謂乎
2.10,41,君子不自稱也，非以讓也，惡其蓋人也
2.10,42,夫人性，陵上者也，不可蓋也
2.10,43,求蓋人，其抑下滋甚，故聖人貴讓
2.10,44,且諺曰：獸惡其網，民惡其上
2.10,45,書曰：民可近也，而不可上也
2.10,46,詩曰：愷悌君子，求福不回
2.10,47,在禮，敵必三讓，是則聖人知民之不可加也
2.10,48,故王天下者必先諸民，然後庇焉，則能長利
2.10,49,今郤至在七人之下而欲上之，是求蓋七人也，其亦有七怨
2.10,50,怨在小醜，猶不可堪，而況在侈卿乎
2.10,51,其何以待之
2.10,52,晉之克也，天有惡於楚也，故儆之以晉
2.10,53,而郤至佻天之功以爲己力，不亦難乎
2.10,54,佻天不祥，乘人不義，不祥則天棄之，不義則民叛之
2.10,55,且郤至何三伐之有
2.10,56,夫仁禮勇，皆民之爲也
2.10,57,以義死用謂之勇，奉義順則謂之禮，畜義豐功謂之仁
2.10,58,姦仁爲佻，姦禮爲羞，姦勇爲賊
2.10,59,夫戰，盡敵爲上，守和同順義爲上
2.10,60,故制戎以果毅，制朝以序成
2.10,61,叛戰而擅舍鄭君，賊也
2.10,62,棄毅行容，羞也
2.10,63,叛國即讎，佻也
2.10,64,有三姦以求替其上，遠於得政矣
2.10,65,以吾觀之，兵在其頸，不可久也
2.10,66,雖吾王叔，未能違難
2.10,67,在太誓曰：民之所欲，天必從之
2.10,68,王叔欲郤至，能勿從乎
3.1,0,柯陵之會，單襄公見晉厲公視遠步高
3.1,1,晉郤錡見，其語犯
3.1,2,郤犨見，其語迂
3.1,3,郤至見，其語伐
3.1,4,齊國佐見，其語盡
3.1,5,魯成公見，言及晉難及郤犨之譖
3.1,6,單子曰：君何患焉
3.1,7,晉將有亂，其君與三郤其當之乎
3.1,8,魯侯曰：寡人懼不免於晉，今君曰將有亂，敢問天道乎
3.1,9,抑人故也
3.1,10,對曰：吾非瞽史，焉知天道
3.1,11,吾見晉君之容，而聽三郤之語矣，殆必禍者也
3.1,12,夫君子目以定體，足以從之，是以觀其容而知其心矣
3.1,13,目以處義，足以步目
3.1,14,今晉侯視遠而足高，目不在體，而足不步目，其心必異矣
3.1,15,目體不相從，何以能久
3.1,16,夫合諸侯，民之大事也，於是乎觀存亡
3.1,17,故國將無咎，其君在會，步言視聽，必皆無謫，則可以知德矣
3.1,18,視遠，日絶其義
3.1,19,足高，日棄其德
3.1,20,言爽，日反其信
3.1,21,聽淫，日離其名
3.1,22,夫目以處義，足以踐德，口以庇信，耳以聽名者也，故不可不慎也
3.1,23,偏喪有咎，既喪則國從之
3.1,24,晉侯爽二，吾是以云
3.1,25,夫郤氏，晉之寵人也，三卿而五大夫，可以戒懼矣
3.1,26,高位寔疾顛，厚味寔腊毒
3.1,27,今郤伯之語犯，叔迂，季伐，犯則陵人，迂則誣人，伐則掩人
3.1,28,有是寵也，而益之以三怨，其誰能忍之
3.1,29,雖齊國子亦將與焉
3.1,30,立於淫亂之國，而好盡言，以招人過，怨之本也
3.1,31,唯善人能受盡言，齊其有乎
3.1,32,吾聞之，國德而鄰於不修，必受其福
3.1,33,今君偪於晉，而鄰於齊，齊晉有禍，可以取伯，無德之患，何憂於晉
3.1,34,且夫長翟之人利而不義，其利淫矣，流之若何
3.1,35,魯侯歸，乃逐叔孫僑如
3.1,36,簡王十一年，諸侯會于柯陵
3.1,37,十二年，晉殺三郤
3.1,38,十三年，晉侯弑，於翼東門葬，以車一乘
3.1,39,齊人殺國武子
3.2,0,晉孫談之子周適周，事單襄公，立無跛，視無還，聽無聳，言無遠
3.2,1,言敬必及天，言忠必及意，言信必及身，言仁必及人，言義必及利，言智必及事，言勇必及制，言教必及辯，言孝必及神，言惠必及和，言讓必及敵
3.2,2,晉國有憂未嘗不戚，有慶未嘗不怡
3.2,3,襄公有疾，召頃公而告之，曰：必善晉周，將得晉國
3.2,4,其行也文，能文則得天地
3.2,5,天地所胙，小而後國
3.2,6,夫敬，文之恭也
3.2,7,忠，文之實也
3.2,8,信，文之孚也
3.2,9,仁，文之愛也
3.2,10,義，文之制也
3.2,11,智，文之輿也
3.2,12,勇，文之帥也
3.2,13,教，文之施也
3.2,14,孝，文之本也
3.2,15,惠，文之慈也
3.2,16,讓，文之材也
3.2,17,象天能敬，帥意能忠，思身能信，愛人能仁，利制能義，事建能智，帥義能勇，施辯能教，昭神能孝，慈和能惠，推敵能讓
3.2,18,此十一者，夫子皆有焉
3.2,19,天六地五，數之常也
3.2,20,經之以天，緯之以地
3.2,21,經緯不爽，文之象也
3.2,22,文王質文，故天胙之以天下
3.2,23,夫子被之矣，其昭穆又近，可以得國
3.2,24,且夫立無跛，正也
3.2,25,視無還，端也
3.2,26,聽無聳，成也
3.2,27,言無遠，慎也
3.2,28,夫正，德之道也
3.2,29,端，德之信也
3.2,30,成，德之終也
3.2,31,慎，德之守也
3.2,32,守終純固，道正事信，明令德矣
3.2,33,慎成端正，德之相也
3.2,34,爲晉休戚，不背本也
3.2,35,被文相德，非國何取
3.2,36,成公之歸也，吾聞晉之筮之也，遇乾之否，曰：配而不終，君三出焉
3.2,37,一既往矣，後之不知，其次必此
3.2,38,且吾聞成公之生也，其母夢神規其臀以墨，曰：使有晉國，三而畀驩之孫
3.2,39,故名之曰黑臀，於今再矣
3.2,40,襄公曰驩，此其孫也
3.2,41,而令德孝恭，非此其誰
3.2,42,且其夢曰：必驩之孫，實有晉國
3.2,43,其卦曰：必三取君於周
3.2,44,其德又可以君國，三襲焉
3.2,45,吾聞之大誓，故曰：朕夢協朕卜，襲于休祥，戎商必克
3.2,46,以三襲也
3.2,47,晉仍無道而鮮胄，其將失之矣
3.2,48,必早善晉子，其當之也
3.2,49,頃公許諾
3.2,50,及厲公之亂，召周子而立之，是爲悼公
3.3,0,靈王二十二年，穀洛鬭，將毁王宫
3.3,1,王欲壅之，太子晉諫曰：不可
3.3,2,晉聞古之長民者，不墮山，不崇藪，不防川，不竇澤
3.3,3,夫山，土之聚也
3.3,4,藪，物之歸也
3.3,5,川，氣之導也
3.3,6,澤，水之鍾也
3.3,7,夫天地成而聚於高，歸物於下
3.3,8,疏爲川谷，以導其氣
3.3,9,陂塘汙庳，以鍾其美
3.3,10,是故聚不阤崩，而物有所歸
3.3,11,氣不沈滯，而亦不散越
3.3,12,是以民生有財用，而死有所葬
3.3,13,然則無夭昏札瘥之憂，而無飢寒乏匱之患，故上下能相固，以待不虞，古之聖王唯此之慎
3.3,14,昔共工棄此道也，虞于湛樂，淫失其身，欲壅防百川，墮高堙庳，以害天下
3.3,15,皇天弗福，庶民弗助，禍亂並興，共工用滅
3.3,16,其在有虞，有崇伯鮌，播其淫心，稱遂共工之過，堯用殛之于羽山
3.3,17,其後伯禹念前之非度，釐改制量，象物天地，比類百則，儀之于民，而度之于群生，共之從孫四嶽佐之，高高下下，疏川導滯，鍾水豐物，封崇九山，決汨九川，陂鄣九澤，豐殖九藪，汨越九原，宅居九隩，合通四海
3.3,18,故天無伏陰，地無散陽，水無沈氣，火無災燀，神無閒行，民無淫心，時無逆數，物無害生
3.3,19,帥象禹之功，度之于軌儀，莫非嘉績，克厭帝心
3.3,20,皇天嘉之，祚以天下，賜姓曰姒氏曰有夏，謂其能以嘉祉殷富生物也
3.3,21,祚四嶽國，命以侯伯，賜姓曰姜氏曰有呂，謂其能爲禹股肱心膂，以養物豐民人也
3.3,22,此一王四伯，豈繄多寵
3.3,23,皆亡王之後也
3.3,24,唯能釐舉嘉義，以有胤在下，守祀不替其典
3.3,25,有夏雖衰，杞鄫猶在
3.3,26,申呂雖衰，齊許猶在
3.3,27,唯有嘉功，以命姓受祀，迄于天下
3.3,28,及其失之也，必有慆淫之心閒之
3.3,29,故亡其氏姓，踣斃不振
3.3,30,絶後無主，湮替隸圉
3.3,31,夫亡者豈繄無寵
3.3,32,皆黄炎之後也
3.3,33,唯不帥天地之度，不順四時之序，不度民神之義，不儀生物之則，以殄滅無胤，至于今不祀
3.3,34,及其得之也，必有忠信之心閒之
3.3,35,度於天地而順於時動，和於民神而儀於物則，故高朗令終，顯融昭明，命姓受氏，而附之以令名
3.3,36,若啟先王之遺訓，省其典圖刑法，而觀其廢興者，皆可知也
3.3,37,其興者，必有夏呂之功焉
3.3,38,其廢者，必有共鮌之敗焉
3.3,39,今吾執政無乃實有所避，而滑夫二川之神，使至於爭明，以妨王宫，王而飾之，無乃不可乎!
3.3,40,人有言曰：無過亂人之門
3.3,41,又曰：佐饔者嘗焉，佐鬭者傷焉
3.3,42,又曰：禍不好，不能爲禍
3.3,43,詩曰：四牡騤騤，旟旐有翩，亂生不夷，靡國不泯
3.3,44,又曰：民之貪亂，寧爲荼毒
3.3,45,夫見亂而不惕，所殘必多，其飾彌章
3.3,46,民有怨亂，猶不可遏，而況神乎
3.3,47,王將防鬭川以飾宫，是飾亂而佐鬭也，其無乃章禍且遇傷乎
3.3,48,自我先王厲宣幽平而貪天禍，至于今未弭
3.3,49,我又章之，懼長及子孫，王室其愈卑乎
3.3,50,其若之何
3.3,51,自后稷以來寧亂，及文武成康而僅克安民
3.3,52,自后稷之始基靖民，十五王而文始平之，十八王而康克安之，其難也如是
3.3,53,厲始革典，十四王矣
3.3,54,基德十五而始平，基禍十五其不濟乎
3.3,55,吾朝夕儆懼，曰：其何德之修，而少光王室，以逆天休
3.3,56,王又章輔禍亂，將何以堪之
3.3,57,王無亦鑒于黎苗之王，下及夏商之季，上不象天，而下不儀地，中不和民，而方不順時，不共神祇，而蔑棄五則
3.3,58,是以人夷其宗廟，而火焚其彝器，子孫爲隸，下夷於民，而亦未觀夫前哲令德之則
3.3,59,則此五者而受天之豐福，饗民之勳力，子孫豐厚，令聞不忘，是皆天子之所知也
3.3,60,天所崇之子孫，或在畎畝，由欲亂民也
3.3,61,畎畝之人，或在社稷，由欲靖民也
3.3,62,無有異焉
3.3,63,詩云：殷鑒不遠，在夏后之世
3.3,64,將焉用飾宫
3.3,65,其以徼亂也
3.3,66,度之天神，則非祥也
3.3,67,比之地物，則非義也
3.3,68,類之民則，則非仁也
3.3,69,方之時動，則非順也
3.3,70,咨之前訓，則非正也
3.3,71,觀之詩書，與民之憲言，則皆亡王之爲也
3.3,72,上下議之，無所比度，王其圖之
3.3,73,夫事大不從象，小不從文
3.3,74,上非天刑，下非地德，中非民則，方非時動而作之者，必不節矣
3.3,75,作又不節，害之道也
3.3,76,王卒壅之
3.3,77,及景王多寵人，亂於是乎始生
3.3,78,景王崩，王室大亂
3.3,79,及定王，王室遂卑
3.4,0,晉羊舌肸聘于周，發幣於大夫及單靖公
3.4,1,靖公享之，儉而敬
3.4,2,賓禮贈餞，視其上而從之
3.4,3,燕無私，送不過郊
3.4,4,語説昊天有成命
3.4,5,單之老送叔向，叔向告之曰：異哉
3.4,6,吾聞之曰：一姓不再興
3.4,7,今周其興乎
3.4,8,其有單子也
3.4,9,昔史佚有言曰：動莫若敬，居莫若儉，德莫若讓，事莫若咨
3.4,10,單子之貺我，禮也，皆有焉
3.4,11,夫宫室不崇，器無彤鏤，儉也
3.4,12,身聳除潔，外内齊給，敬也
3.4,13,宴好享賜，不踰其上，讓也
3.4,14,賓之禮事，放上而動，咨也
3.4,15,如是而加之以無私，重之以不殽，能避怨矣
3.4,16,居儉動敬，德讓事咨，而能避怨，以爲卿佐，其有不興乎
3.4,17,且其語説昊天有成命，頌之盛德也
3.4,18,其詩曰：昊天有成命，二后受之，成王不敢康
3.4,19,夙夜基命宥密，於，緝熙
3.4,20,亶厥心肆其靖之
3.4,21,是道成王之德也
3.4,22,成王，能明文昭，能定武烈者也
3.4,23,夫道成命者而稱昊天，翼其上也
3.4,24,二后受之，讓於德也
3.4,25,成王不敢康，敬百姓也
3.4,26,夙夜，恭也
3.4,27,基，始也
3.4,28,命，信也
3.4,29,宥，寬也
3.4,30,密，寧也
3.4,31,緝，明也
3.4,32,熙，廣也
3.4,33,亶，厚也
3.4,34,肆，固也
3.4,35,靖，龢也
3.4,36,其始也，翼上德讓而敬百姓
3.4,37,其中也，恭儉信寬，帥歸於寧
3.4,38,其終也，廣厚其心，以固龢之
3.4,39,始於德讓，中於信寬，終於固和，故曰成
3.4,40,單子儉敬讓咨，以應成德
3.4,41,單若不興，子孫必蕃，後世不忘
3.4,42,詩曰：其類維何
3.4,43,室家之壼
3.4,44,君子萬年，永錫祚胤
3.4,45,類也者，不忝前哲之謂也
3.4,46,壼也者，廣裕民人之謂也
3.4,47,萬年也者，令聞不忘之謂也
3.4,48,胤也者，子孫蕃育之謂也
3.4,49,單子朝夕不忘成王之德，可謂不忝前哲矣
3.4,50,膺保明德，以佐王室，可謂廣裕民人矣
3.4,51,若能類善物，以混厚民人者，必有章譽蕃育之祚，則單子必當之矣
3.4,52,單若有闕，必兹君之子孫實續之，不出於他矣
3.5,0,景王二十一年，將鑄大錢
3.5,1,單穆公曰：不可
3.5,2,古者，天災降戾，於是乎量資幣，權輕重，以振救民
3.5,3,民患輕，則爲作重幣以行之，於是乎有母權子而行，民皆得焉
3.5,4,若不堪重，則多作輕而行之，亦不廢重，於是乎有子權母而行，小大利之
3.5,5,今王廢輕而作重，民失其資，能無匱乎
3.5,6,若匱，王用將有所乏，乏則將厚取於民
3.5,7,民不給，將有遠志，是離民也
3.5,8,且夫備有未至而設之，有至而後救之，是不相入也
3.5,9,可先而不備，謂之怠
3.5,10,可後而先之，謂之召災
3.5,11,周固羸國也，天未厭禍焉，而又離民以佐災，無乃不可乎
3.5,12,將民之與處而離之，將災是備禦而召之，則何以經國
3.5,13,國無經，何以出令
3.5,14,令之不從，上之患也，故聖人樹德於民以除之
3.5,15,夏書有之曰：關石和鈞，王府則有
3.5,16,詩亦有之曰：瞻彼旱麓，榛楛濟濟
3.5,17,愷悌君子，干禄愷悌
3.5,18,夫旱麓之榛楛殖，故君子得以易樂干禄焉
3.5,19,若夫山林匱竭，林麓散亡，藪澤肆既，民力彫盡，田疇荒蕪，資用乏匱，君子將險哀之不暇，而何易樂之有焉
3.5,20,且絶民用以實王府，猶塞川原而爲潢汙也，其竭也無日矣
3.5,21,若民離而財匱，災至而備亡，王其若之何
3.5,22,吾周官之於災備也，其所怠棄者多矣，而又奪之資，以益其災，是去其藏而翳其人也
3.5,23,王其圖之!
3.5,24,王弗聽，卒鑄大錢
3.6,0,二十三年，王將鑄無射，而爲之大林
3.6,1,單穆公曰：不可
3.6,2,作重幣以絶民資，又鑄大鍾以鮮其繼
3.6,3,若積聚既喪，又鮮其繼，生何以殖
3.6,4,且夫鍾不過以動聲，若無射有林，耳弗及也
3.6,5,夫鍾聲以爲耳也，耳所不及，非鍾聲也
3.6,6,猶目所不見，不可以爲目也
3.6,7,夫目之察度也，不過步武尺寸之閒
3.6,8,其察色也，不過墨丈尋常之閒
3.6,9,耳之察和也，在清濁之閒
3.6,10,其察清濁也，不過一人之所勝
3.6,11,是故先王之制鍾也，大不出鈞，重不過石
3.6,12,律度量衡於是乎生，小大器用於是乎出，故聖人慎之
3.6,13,今王作鍾也，聽之弗及，比之不度，鍾聲不可以知和，制度不可以出節，無益於樂，而鮮民財，將焉用之
