段落,小句,内容
桓9.4,2,享曹大子
桓9.4,3,初獻，樂奏而歎
桓9.4,4,施父曰：曹大子其有憂乎
桓9.4,5,非歎所也
桓10.1,0,十年春，曹桓公卒
桓10.2,0,虢仲譖其大夫詹父於王
桓10.2,1,詹父有辭，以王師伐虢
桓10.2,2,夏，虢公出奔虞
桓10.3,0,秋，秦人納芮伯萬於芮
桓10.4,0,初，虞叔有玉，虞公求旃
桓10.4,1,弗獻
桓10.4,2,既而悔之，曰：周諺有之：匹夫無罪，懷璧其罪
桓10.4,3,吾焉用此，其以賈害也
桓10.4,4,乃獻之
桓10.4,5,又求其寶劍
桓10.4,6,叔曰：是無厭也
桓10.4,7,無厭，將及我
桓10.4,8,遂伐虞公
桓10.4,9,故虞公出奔共池
桓10.5,0,冬，齊衛鄭來戰于郎，我有辭也
桓10.5,1,初，北戎病齊，諸侯救之，鄭公子忽有功焉
桓10.5,2,齊人餼諸侯，使魯次之
桓10.5,3,魯以周班後鄭
桓10.5,4,鄭人怒，請師於齊
桓10.5,5,齊人以衛師助之，故不稱侵伐
桓10.5,6,先書齊衛，王爵也
桓11.1,0,十一年春，齊衛鄭宋盟于惡曹
桓11.2,0,楚屈瑕將盟貳軫
桓11.2,1,鄖人軍於蒲騷，將與隨絞州蓼伐楚師
桓11.2,2,莫敖患之
桓11.2,3,鬬廉曰：鄖人軍其郊，必不誡
桓11.2,4,且日虞四邑之至也
桓11.2,5,君次於郊郢，以禦四邑，我以銳師宵加於鄖
桓11.2,6,鄖有虞心而恃其城，莫有鬭志
桓11.2,7,若敗鄖師，四邑必離
桓11.2,8,莫敖曰：盍請濟師於王
桓11.2,9,對曰：師克在和，不在衆
桓11.2,10,商周之不敵，君之所聞也
桓11.2,11,成軍以出，又何濟焉
桓11.2,12,莫敖曰：卜之
桓11.2,13,對曰：卜以決疑
桓11.2,14,不疑，何卜
桓11.2,15,遂敗鄖師於蒲騷，卒盟而還
桓11.3,0,鄭昭公之敗北戎也，齊人將妻之
桓11.3,1,昭公辭
桓11.3,2,祭仲曰：必取之
桓11.3,3,君多內寵，子無大援，將不立
桓11.3,4,三公子皆君也
桓11.3,5,弗從
桓12.1,0,十二年夏，盟于曲池，平杞莒也
桓12.2,0,公欲平宋鄭
桓12.2,1,秋，公及宋公盟于句瀆之丘
桓12.2,2,宋成未可知也，故又會于虛
桓12.2,3,冬，又會于龜
桓12.2,4,宋公辭平，故與鄭伯盟于武父，遂帥師而伐宋，戰焉，宋無信也
桓12.2,5,君子曰：苟信不繼，盟無益也
桓12.2,6,詩云，君子屢盟，亂是用長，無信也
桓12.3,0,楚伐絞，軍其南門
桓12.3,1,莫敖屈瑕曰：絞小而輕，輕則寡謀
桓12.3,2,請無扞采樵者以誘之
桓12.3,3,從之
桓12.3,4,絞人獲三十人
桓12.3,5,明日，絞人爭出，驅楚役徒於山中
桓12.3,6,楚人坐其北門，而覆諸山下
桓12.3,7,大敗之
桓12.3,8,爲城下之盟而還
桓12.4,0,伐絞之役，楚師分涉於彭
桓12.4,1,羅人欲伐之
桓12.4,2,使伯嘉諜之
桓12.4,3,三巡數之
桓13.1,0,十三年春，楚屈瑕伐羅，鬬伯比送之
桓13.1,1,還，謂其御曰：莫敖必敗
桓13.1,2,舉趾高，心不固矣
桓13.1,3,遂見楚子，曰：必濟師
桓13.1,4,楚子辭焉
桓13.1,5,入告夫人鄧曼
桓13.1,6,鄧曼曰：大夫其非衆之謂，其謂君撫小民以信，訓諸司以德，而威莫敖以刑也
桓13.1,7,莫敖狃於蒲騷之役，將自用也，必小羅
桓13.1,8,君若不鎮撫，其不設備乎
桓13.1,9,夫固謂君訓衆而好鎮撫之，召諸司而勸之以令德，見莫敖而告諸天之不假易也
桓13.1,10,不然，夫豈不知楚師之盡行也
桓13.1,11,楚子使賴人追之，不及
桓13.2,0,宋多責賂於鄭
桓13.2,1,鄭不堪命，故以紀魯及齊與宋衛燕戰
桓13.2,2,不書所戰，後也
桓13.3,0,鄭人來請脩好
桓14.1,0,十四年春，會于曹
桓14.1,1,曹人致餼，禮也
桓14.2,0,夏，鄭子人來尋盟，且脩曹之會
桓14.3,0,秋八月壬申，御廩災
桓14.3,1,乙亥，嘗
桓14.3,2,書，不害也
桓14.4,0,冬，宋人以諸侯伐鄭，報宋之戰也
桓14.4,1,焚渠門，入，及大逵
桓14.4,2,伐東郊，取牛首
桓14.4,3,以大宮之椽歸爲盧門之椽
桓15.1,0,十五年春，天王使家父來求車，非禮也
桓15.1,1,諸侯不貢車服，天子不私求財
桓15.2,0,祭仲專，鄭伯患之，使其壻雍糾殺之
桓15.2,1,將享諸郊
桓15.2,2,雍姬知之，謂其母曰：父與夫孰親
桓15.2,3,其母曰：人盡夫也，父一而已，胡可比也
桓15.2,4,遂告祭仲曰：雍氏舍其室而將享子於郊，吾惑之，以告
桓15.2,5,祭仲殺雍糾，尸諸周氏之汪
桓15.2,6,公載以出，曰：謀及婦人，宜其死也
桓15.2,7,夏，厲公出奔蔡
桓15.3,0,六月乙亥，昭公入
桓15.4,0,許叔入于許
桓15.5,0,公會齊侯于艾，謀定許也
桓15.6,0,秋，鄭伯因櫟人殺檀伯，而遂居櫟
桓15.7,0,冬，會于袲，謀伐鄭，將納厲公也
桓15.7,1,弗克而還
桓16.1,0,十六年春正月，會于曹，謀伐鄭也
桓16.2,0,夏，伐鄭
桓16.3,0,秋七月，公至自伐鄭，以飲至之禮也
桓16.4,0,冬，城向
桓16.4,1,書，時也
桓16.5,0,初，衛宣公烝於夷姜，生急子，屬諸右公子
桓16.5,1,爲之娶於齊，而美，公取之
桓16.5,2,生壽及朔
桓16.5,3,屬壽於左公子
桓16.5,4,夷姜縊
桓16.5,5,宣姜與公子朔構急子
桓17.1,0,十七年春，盟于黃，平齊紀，且謀衛故也
桓17.2,0,及邾儀父盟于趡，尋蔑之盟也
桓17.3,0,夏，及齊師戰于奚，疆事也
桓17.3,1,於是齊人侵魯疆，疆吏來告
桓17.3,2,公曰：疆埸之事，慎守其一，而備其不虞
桓17.3,3,姑盡所備焉
桓17.3,4,事至而戰，又何謁焉
桓17.4,0,蔡桓侯卒
桓17.4,1,蔡人召蔡季于陳
桓17.5,0,秋，蔡季自陳歸于蔡，蔡人嘉之也
桓17.6,0,伐邾，宋志也
桓17.7,0,冬十月朔，日有食之
桓17.7,1,不書日，官失之也
桓17.7,2,天子有日官，諸侯有日御
桓17.7,3,日官居卿以厎日，禮也
桓17.7,4,日御不失日，以授百官于朝
桓17.8,0,初，鄭伯將以高渠彌爲卿，昭公惡之，固諫，不聽
桓17.8,1,昭公立，懼其殺己也，辛卯，弒昭公而立公子亹
桓17.8,2,君子謂昭公知所惡矣
桓17.8,3,公子達曰：高伯其爲戮乎
桓17.8,4,復惡已甚矣
桓18.1,0,十八年春，公將有行，遂與姜氏如齊
桓18.1,1,申繻曰：女有家，男有室，無相瀆也
桓18.1,2,謂之有禮
桓18.1,3,易此，必敗
桓18.1,4,公會齊侯于濼，遂及文姜如齊
桓18.1,5,齊侯通焉
桓18.1,6,公謫之
桓18.1,7,以告
桓18.2,0,夏四月丙子，享公
桓18.2,1,使公子彭生乘公，公薨于車
桓18.3,0,魯人告于齊曰：寡君畏君之威，不敢寧居，來修舊好
桓18.3,1,禮成而不反，無所歸咎，惡於諸侯
桓18.3,2,請以彭生除之
桓18.3,3,齊人殺彭生
桓18.4,0,秋，齊侯師于首止，子亹會之，高渠彌相
桓18.4,1,七月戊戌，齊人殺子亹，而轘高渠彌
桓18.4,2,祭仲逆鄭子于陳而立之
桓18.4,3,是行也，祭仲知之，故稱疾不往
桓18.4,4,人曰：祭仲以知免
桓18.4,5,仲曰：信也
桓18.5,0,周公欲弒莊王而立王子克
桓18.5,1,辛伯告王，遂與王殺周公黑肩
桓18.5,2,王子克奔燕
桓18.5,3,初，子儀有寵於桓王，桓王屬諸周公
桓18.5,4,辛伯諫曰：並后匹嫡兩政耦國，亂之本也
桓18.5,5,周公弗從，故及
莊1.1,0,元年春，不稱即位，文姜出故也
莊1.2,0,三月，夫人孫于齊
莊1.2,1,不稱姜氏，絕不爲親，禮也
莊1.3,0,秋，築王姬之館于外
莊1.3,1,爲外，禮也
莊2.1,0,二年冬，夫人姜氏會齊侯于禚
莊2.1,1,書，姦也
莊3.1,0,三年春，溺會齊師伐衛，疾之也
莊3.2,0,夏五月，葬桓王，緩也
莊3.3,0,秋，紀季以酅入于齊，紀於是乎始判
莊3.4,0,冬，公次于滑，將會鄭伯，謀紀故也
莊3.4,1,鄭伯辭以難
莊3.4,2,凡師，一宿爲舍，再宿爲信，過信爲次
莊4.1,0,四年春王三月，楚武王荆尸，授師孑焉，以伐隨
莊4.2,0,紀侯不能下齊，以與紀季
莊4.2,1,夏，紀侯大去其國，違齊難也
莊5.1,0,五年秋，郳犁來來朝
莊5.1,1,名，未王命也
莊5.2,0,冬，伐衛，納惠公也
莊6.1,0,六年春，王人救衛
莊6.1,1,夏，衛侯入，放公子黔牟于周，放甯跪于秦，殺左公子洩右公子職，乃即位
莊6.2,0,冬，齊人來歸衛寶，文姜請之也
莊6.3,0,楚文王伐申，過鄧
莊6.3,1,鄧祁侯曰：吾甥也
莊6.3,2,止而享之
莊6.3,3,騅甥聃甥養甥請殺楚子
莊6.3,4,鄧侯弗許
莊6.3,5,三甥曰：亡鄧國者，必此人也
莊6.3,6,若不早圖，後君噬齊
莊6.3,7,其及圖之乎
莊6.3,8,圖之，此爲時矣
莊6.3,9,鄧侯曰：人將不食吾餘
莊6.3,10,對曰：若不從三臣，抑社稷實不血食，而君焉取餘
莊6.3,11,弗從
莊6.3,12,還年，楚子伐鄧
莊6.3,13,十六年，楚復伐鄧，滅之
莊7.1,0,七年春，文姜會齊侯于防，齊志也
莊7.2,0,夏，恒星不見，夜明也
莊7.2,1,星隕如雨，與雨偕也
莊7.3,0,秋，無麥苗，不害嘉穀也
莊8.1,0,八年春，治兵于廟，禮也
莊8.2,0,夏，師及齊師圍郕
莊8.2,1,郕降于齊師
莊8.2,2,仲慶父請伐齊師
莊8.2,3,公曰：不可
莊8.2,4,我實不德，齊師何罪
莊8.2,5,罪我之由
莊8.2,6,夏書曰：皋陶邁種德，德，乃降
莊8.2,7,姑務修德，以待時乎
莊8.2,8,秋，師還
莊8.2,9,君子是以善魯莊公
莊8.3,0,齊侯使連稱管至父戍葵丘，瓜時而往，曰：及瓜而代
莊8.3,1,期戍，公問不至
莊8.3,2,請代，弗許
莊8.3,3,故謀作亂
莊8.3,4,僖公之母弟曰夷仲年，生公孫無知，有寵於僖公，衣服禮秩如適
莊8.3,5,襄公絀之
莊8.3,6,二人因之以作亂
莊8.3,7,連稱有從妹在公宮，無寵，使間公
莊8.3,8,曰：捷，吾以汝爲夫人
莊8.3,9,冬十二月，齊侯游于姑棼，遂田于貝丘
莊8.3,10,見大豕
莊8.3,11,從者曰：公子彭生也
莊8.3,12,公怒，曰：彭生敢見
莊8.3,13,射之
莊8.3,14,豕人立而啼
莊8.3,15,公懼，隊于車
莊8.3,16,傷足，喪屨
莊8.3,17,反，誅屨於徒人費
莊8.3,18,弗得，鞭之，見血
莊8.3,19,走出，遇賊于門
莊8.3,20,劫而束之
莊8.3,21,費曰：我奚御哉
莊8.3,22,袒而示之背
莊8.3,23,信之
莊8.3,24,費請先入
莊8.3,25,伏公而出，鬭，死于門中
莊8.3,26,石之紛如死于階下
莊8.3,27,遂入，殺孟陽于牀
莊8.3,28,曰：非君也，不類
莊8.3,29,見公之足于戶下，遂弒之，而立無知
莊8.3,30,初，襄公立，無常
莊8.3,31,鮑叔牙曰：君使民慢，亂將作矣
莊8.3,32,奉公子小白出奔莒
莊8.3,33,亂作，管夷吾召忽奉公子糾來奔
莊8.4,0,初，公孫無知虐于雍廩
莊9.1,0,九年春，雍廩殺無知
莊9.2,0,公及齊大夫盟于蔇，齊無君也
莊9.3,0,夏，公伐齊，納子糾
莊9.3,1,桓公自莒先入
莊9.4,0,秋，師及齊師戰于乾時，我師敗績
莊9.4,1,公喪戎路，傳乘而歸
莊9.4,2,秦子梁子以公旗辟于下道，是以皆止
莊9.5,0,鮑叔帥師來言曰：子糾，親也，請君討之
莊9.5,1,管召，讎也，請受而甘心焉
莊9.5,2,乃殺子糾于生竇
莊9.5,3,召忽死之
莊9.5,4,管仲請囚，鮑叔受之，及堂阜而稅之
莊9.5,5,歸而以告曰：管夷吾治於高傒，使相可也
莊9.5,6,公從之
莊10.1,0,十年春，齊師伐我
莊10.1,1,公將戰
莊10.1,2,曹劌請見
莊10.1,3,其鄉人曰：肉食者謀之，又何間焉
莊10.1,4,劌曰：肉食者鄙，未能遠謀
莊10.1,5,乃入見，問何以戰
莊10.1,6,公曰：衣食所安，弗敢專也，必以分人
莊10.1,7,對曰：小惠未徧，民弗從也
莊10.1,8,公曰：犧牲玉帛，弗敢加也
莊10.1,9,必以信
莊10.1,10,對曰：小信未孚，神弗福也
莊10.1,11,公曰：小大之獄，雖不能察，必以情
莊10.1,12,對曰：忠之屬也，可以一戰
莊10.1,13,戰，則請從
莊10.1,14,公與之乘
莊10.1,15,戰于長勺
莊10.1,16,公將鼓之
莊10.1,17,劌曰：未可
莊10.1,18,齊人三鼓
莊10.1,19,劌曰：可矣
莊10.1,20,齊師敗績
莊10.1,21,公將馳之
莊10.1,22,劌曰：未可
莊10.1,23,下，視其轍，登軾而望之，曰：可矣
莊10.1,24,遂逐齊師
莊10.1,25,既克，公問其故
莊10.1,26,對曰：夫戰，勇氣也
莊10.1,27,一鼓作氣，再而衰，三而竭
莊10.1,28,彼竭我盈，故克之
莊10.1,29,夫大國，難測也，懼有伏焉
莊10.1,30,吾視其轍亂，望其旗靡，故逐之
莊10.2,0,夏六月，齊師宋師次于郎
莊10.2,1,公子偃曰：宋師不整，可敗也
莊10.2,2,宋敗，齊必還
莊10.2,3,請擊之
莊10.2,4,公弗許
莊10.2,5,自雩門竊出，蒙皋比而先犯之
莊10.2,6,公從之
莊10.2,7,大敗宋師于乘丘
莊10.2,8,齊師乃還
莊10.3,0,蔡哀侯娶于陳，息侯亦娶焉
莊10.3,1,息嬀將歸，過蔡
莊10.3,2,蔡侯曰：吾姨也
莊10.3,3,止而見之，弗賓
莊10.3,4,息侯聞之，怒，使謂楚文王曰：伐我，吾求救於蔡而伐之
莊10.3,5,楚子從之
莊10.3,6,秋九月，楚敗蔡師于莘，以蔡侯獻舞歸
莊10.4,0,齊侯之出也，過譚，譚不禮焉
莊10.4,1,及其入也，諸侯皆賀，譚又不至
莊10.4,2,冬，齊師滅譚，譚無禮也
莊10.4,3,譚子奔莒，同盟故也
莊11.1,0,十一年夏，宋爲乘丘之役故，侵我
莊11.1,1,公禦之
莊11.1,2,宋師未陳而薄之，敗諸鄑
莊11.1,3,凡師，敵未陳曰敗某師，皆陳曰戰，大崩曰敗績
莊11.1,4,得儁曰克，覆而敗之曰取某師，京師敗曰王師敗績于某
莊11.2,0,秋，宋大水
莊11.2,1,公使弔焉，曰：天作淫雨，害於粢盛，若之何不弔
莊11.2,2,對曰：孤實不敬，天降之災，又以爲君憂，拜命之辱
莊11.2,3,臧文仲曰：宋其興乎
莊11.2,4,禹湯罪己，其興也悖焉
莊11.2,5,桀紂罪人，其亡也忽焉
莊11.2,6,且列國有凶，稱孤，禮也
莊11.2,7,言懼而名禮，其庶乎
莊11.2,8,既而聞之曰公子御說之辭也
莊11.2,9,臧孫達曰：是宜爲君，有恤民之心
莊11.3,0,冬，齊侯來逆共姬
莊11.4,0,乘丘之役，公以金僕姑射南宮長萬，公右歂孫生搏之
莊11.4,1,宋人請之
莊11.4,2,宋公靳之，曰：始吾敬子
莊11.4,3,今子，魯囚也，吾弗敬子矣
莊11.4,4,病之
莊12.1,0,十二年秋，宋萬弒閔公于蒙澤
莊12.1,1,遇仇牧于門，批而殺之
莊12.1,2,遇大宰督于東宮之西，又殺之
莊12.1,3,立子游
莊12.1,4,群公子奔蕭，公子御說奔亳
莊12.1,5,南宮牛猛獲帥師圍亳
莊13.1,0,十三年春，會于北杏，以平宋亂
莊13.1,1,遂人不至
莊13.1,2,夏，齊人滅遂而戍之
莊13.2,0,冬，盟于柯，始及齊平也
莊13.3,0,宋人背北杏之會
莊14.1,0,十四年春，諸侯伐宋
莊14.1,1,齊請師于周
莊14.1,2,夏，單伯會之
莊14.1,3,取成于宋而還
莊14.2,0,鄭厲公自櫟侵鄭，及大陵，獲傅瑕
莊14.2,1,傅瑕曰：苟舍我，吾請納君
莊14.2,2,與之盟而赦之
莊14.2,3,六月甲子，傅瑕殺鄭子及其二子，而納厲公
莊14.2,4,初，內蛇與外蛇鬭於鄭南門中，內蛇死
莊14.2,5,六年而厲公入
莊14.2,6,公聞之，問於申繻曰：猶有妖乎
莊14.2,7,對曰：人之所忌，其氣燄以取之
莊14.2,8,妖由人興也
莊14.2,9,人無釁焉，妖不自作
莊14.2,10,人棄常，則妖興，故有妖
莊14.3,0,蔡哀侯爲莘故，繩息嬀以語楚子
莊14.3,1,楚子如息，以食入享，遂滅息
莊14.3,2,以息嬀歸，生堵敖及成王焉
莊14.3,3,未言
莊14.3,4,楚子問之
莊14.3,5,對曰：吾一婦人，而事二夫，縱弗能死，其又奚言
莊14.3,6,楚子以蔡侯滅息，遂伐蔡
莊14.3,7,秋七月，楚入蔡
莊14.4,0,冬，會于鄄，宋服故也
莊15.1,0,十五年春，復會焉，齊始霸也
莊15.2,0,秋，諸侯爲宋伐郳
莊15.2,1,鄭人間之而侵宋
莊16.1,0,十六年夏，諸侯伐鄭，宋故也
莊16.2,0,鄭伯自櫟入，緩告于楚
莊16.2,1,秋，楚伐鄭，及櫟，爲不禮故也
莊16.3,0,鄭伯治與於雍糾之亂者，九月，殺公子閼，刖强鉏
莊16.3,1,公父定叔出奔衛
莊16.3,2,三年而復之，曰：不可使共叔無後於鄭
莊16.3,3,使以十月入，曰：良月也，就盈數焉
莊16.3,4,君子謂强鉏不能衛其足
莊16.4,0,冬，同盟于幽，鄭成也
莊16.5,0,王使虢公命曲沃伯以一軍爲晉侯
莊16.6,0,初，晉武公伐夷，執夷詭諸
莊16.6,1,蔿國請而免之
莊16.6,2,既而弗報，故子國作亂，謂晉人曰：與我伐夷而取其地
莊16.6,3,遂以晉師伐夷，殺夷詭諸
莊16.6,4,周公忌父出奔虢
莊16.6,5,惠王立而復之
莊17.1,0,十七年春，齊人執鄭詹，鄭不朝也
莊17.2,0,夏，遂因氏頜氏工婁氏須遂氏饗齊戍，醉而殺之，齊人殲焉
莊18.1,0,十八年春，虢公晉侯朝王
莊18.1,1,王饗醴，命之宥
莊18.1,2,皆賜玉五瑴馬三匹，非禮也
莊18.1,3,王命諸侯，名位不同，禮亦異數，不以禮假人
莊18.2,0,虢公晉侯鄭伯使原莊公逆王后于陳
莊18.2,1,陳嬀歸于京師，實惠后
莊18.3,0,夏，公追戎于濟西
莊18.3,1,不言其來，諱之也
莊18.4,0,秋，有𧌒，爲災也
莊18.5,0,初，楚武王克權，使鬥緡尹之，以叛，圍而殺之
莊18.5,1,遷權於那處，使閻敖尹之
莊18.5,2,及文王即位，與巴人伐申，而驚其師
莊18.5,3,巴人叛楚而伐那處，取之，遂門于楚
莊18.5,4,閻敖游涌而逸
莊18.5,5,楚子殺之
莊18.5,6,其族爲亂
莊18.5,7,冬，巴人因之以伐楚
莊19.1,0,十九年春，楚子禦之，大敗於津
莊19.1,1,還，鬻拳弗納，遂伐黃
莊19.1,2,敗黃師于踖陵
莊19.1,3,還，及湫，有疾
莊19.1,4,夏六月庚申，卒
莊19.1,5,鬻拳葬諸夕室
莊19.1,6,亦自殺也，而葬於絰皇
莊19.2,0,初，王姚嬖于莊王，生子頹
莊19.2,1,子頹有寵，蔿國爲之師
莊19.2,2,及惠王即位，取蔿國之圃以爲囿
莊19.2,3,邊伯之宮近於王宮，王取之
莊19.2,4,王奪子禽祝跪與詹父田，而收膳夫之秩，故蔿國邊伯石速詹父子禽祝跪作亂，因蘇氏
莊19.2,5,秋，五大夫奉子頹以伐王，不克，出奔溫
莊19.2,6,蘇子奉子頹以奔衛
莊19.2,7,衛師燕師伐周
莊19.2,8,冬，立子頹
莊20.1,0,二十年春，鄭伯和王室，不克
莊20.1,1,執燕仲父
莊20.1,2,夏，鄭伯遂以王歸
莊20.1,3,王處于櫟
莊20.1,4,秋，王及鄭伯入于鄔
莊20.1,5,遂入成周，取其寶器而還
莊20.1,6,冬，王子頹享五大夫，樂及徧舞
莊20.1,7,鄭伯聞之，見虢叔曰：寡人聞之：哀樂失時，殃咎必至
莊20.1,8,今王子頹歌舞不倦，樂禍也
莊20.1,9,夫司寇行戮，君爲之不舉，而況敢樂禍乎
莊20.1,10,奸王之位，禍孰大焉
莊20.1,11,臨禍忘憂，憂必及之
莊20.1,12,盍納王乎
莊20.1,13,虢公曰：寡人之願也
莊21.1,0,二十一年春，胥命于弭
莊21.1,1,夏，同伐王城
莊21.1,2,鄭伯將王自圉門入
莊21.1,3,虢叔自北門入
莊21.1,4,殺王子頹及五大夫
莊22.1,0,二十二年春，陳人殺其大子御寇
莊22.1,1,陳公子完與顓孫奔齊
莊22.1,2,顓孫自齊來奔
莊23.1,0,二十三年夏，公如齊觀社，非禮也
莊23.1,1,曹劌諫曰：不可
莊23.1,2,夫禮，所以整民也
莊23.1,3,故會以訓上下之則，制財用之節
莊23.1,4,朝以正班爵之義，帥長幼之序
莊23.1,5,征伐以討其不然
莊23.1,6,諸侯有王，王有巡守，以大習之
莊23.1,7,非是，君不舉矣
莊23.1,8,君舉必書
莊23.1,9,書而不法，後嗣何觀
莊23.2,0,晉桓莊之族偪，獻公患之
莊23.2,1,士蔿曰：去富子，則羣公子可謀也已
莊23.2,2,公曰：爾試其事
莊23.2,3,士蔿與羣公子謀，譖富子而去之
莊23.3,0,秋，丹桓宮之楹
莊24.1,0,二十四年春，刻其桷，皆非禮也
莊24.1,1,禦孫諫曰：臣聞之：儉，德之共也
莊24.1,2,侈，惡之大也
莊24.1,3,先君有共德，而君納諸大惡，無乃不可乎
